TAG,Latitude,Longitude,COMMON,BOTANICAL,CAMPUS,DBH,STATUS,"Gross Carbon Sequestration (lb/yr)",Carbon Storage (lb),Pollution Removal (oz/yr),Avoided Runoff (cuft/yr)
3198,42.3336482,-71.16640939,"maple, Norway",Acer platanoides,Chestnut Hill Campus,12,Living,23.6,576.5,12.8,22.4
3199,42.33365664,-71.16629396,"maple, Norway",Acer platanoides,Chestnut Hill Campus,10,Living,18.8,382.5,9.9,17.3
3200,42.3336792,-71.16612669,"oak, northern red",Quercus rubra,Chestnut Hill Campus,42,Living,155.4,12166.1,34.3,60.2
3501,42.33369423,-71.16601123,"oak, pin",Quercus palustris,Chestnut Hill Campus,12,Living,28,613.2,8,14.1
3502,42.33370164,-71.165918,"oak, pin",Quercus palustris,Chestnut Hill Campus,14,Living,35.3,903.2,9.8,17.3
3503,42.33371345,-71.16582771,"oak, pin",Quercus palustris,Chestnut Hill Campus,3,Removed,3.6,18.9,1.1,2
3504,42.33373154,-71.16563236,"oak, pin",Quercus palustris,Chestnut Hill Campus,16,Living,43.1,1263.2,9,15.8
3505,42.33374655,-71.16550802,"oak, pin",Quercus palustris,Chestnut Hill Campus,20,Living,60.4,2212.8,12.2,21.4
3506,42.33842959,-71.16864622,"birch, river",Betula nigra,Chestnut Hill Campus,5,Living,8,71.9,2.2,3.9
3507,42.33839142,-71.16850256,"zelkova, Japanese",Zelkova serrata,Chestnut Hill Campus,8,Living,13.5,203,4.4,7.7
3508,42.33841029,-71.16844967,"zelkova, Japanese",Zelkova serrata,Chestnut Hill Campus,8,Living,13.5,203,4.4,7.7
3509,42.33842806,-71.16840283,"zelkova, Japanese",Zelkova serrata,Chestnut Hill Campus,9,Living,16,270,5.3,9.3
3510,42.33844803,-71.16834541,"zelkova, Japanese",Zelkova serrata,Chestnut Hill Campus,6,Living,9,101.4,2.7,4.7
3511,42.33846582,-71.16830309,"zelkova, Japanese",Zelkova serrata,Chestnut Hill Campus,9,Living,16,270,5.3,9.3
3512,42.3385991,-71.16792434,"zelkova, Japanese",Zelkova serrata,Chestnut Hill Campus,7,Living,11.2,147.1,3.5,6.1
3513,42.33861896,-71.16787436,"zelkova, Japanese",Zelkova serrata,Chestnut Hill Campus,7,Living,11.2,147.1,3.5,6.1
3514,42.33863579,-71.16781631,"zelkova, Japanese",Zelkova serrata,Chestnut Hill Campus,11,Living,21.2,438.8,7.4,13
3515,42.33865764,-71.16776363,"zelkova, Japanese",Zelkova serrata,Chestnut Hill Campus,5,Living,7,65.3,2,3.5
3516,42.33867549,-71.16771231,"zelkova, Japanese",Zelkova serrata,Chestnut Hill Campus,12,Living,24,541.7,8.5,14.8
3517,42.33869038,-71.16767449,"zelkova, Japanese",Zelkova serrata,Chestnut Hill Campus,5,Living,7,65.3,2,3.5
3518,42.33871522,-71.1676191,"zelkova, Japanese",Zelkova serrata,Chestnut Hill Campus,8,Living,13.5,203,4.4,7.7
3519,42.33873306,-71.16756239,"zelkova, Japanese",Zelkova serrata,Chestnut Hill Campus,7,Living,11.2,147.1,3.5,6.1
3520,42.33874992,-71.16751512,"zelkova, Japanese",Zelkova serrata,Chestnut Hill Campus,13,Living,26.9,657.6,9.4,16.5
3521,42.33876676,-71.16745842,"zelkova, Japanese",Zelkova serrata,Chestnut Hill Campus,6,Living,9,101.4,2.7,4.7
3522,42.33878861,-71.16740843,"zelkova, Japanese",Zelkova serrata,Chestnut Hill Campus,8,Living,13.5,203,4.4,7.7
3523,42.33880709,-71.16735556,"zelkova, Japanese",Zelkova serrata,Chestnut Hill Campus,12,Living,24,541.7,8.5,14.8
3524,42.33889003,-71.1673349,"dogwood, Kousa",Cornus kousa,Chestnut Hill Campus,3,Living,3.6,19.6,1.4,2.4
3525,42.33884337,-71.16745377,"cherry, Japanese flowering",Prunus serrulata,Chestnut Hill Campus,7,Living,13,166.1,3.5,6.1
3526,42.33884129,-71.16742547,"cherry, Japanese flowering",Prunus serrulata,Chestnut Hill Campus,6,Living,10.5,114.1,2.7,4.8
3527,42.33885728,-71.16742134,"serviceberry, shadblow",Amelanchier canadensis,Chestnut Hill Campus,3,Living,3.4,18.7,0.8,1.4
3528,42.33887924,-71.16740775,"cherry, Japanese flowering",Prunus serrulata,Chestnut Hill Campus,4,Living,5.9,42.5,1.6,2.8
3529,42.33855812,-71.16865523,"cherry, Japanese flowering",Prunus serrulata,Chestnut Hill Campus,4,Living,5.9,42.5,1.6,2.8
3530,42.33892694,-71.16824353,"maple, red",Acer rubrum,Chestnut Hill Campus,5,Living,7.7,71.6,3,5.3
3531,42.33900516,-71.1683186,"maple, red",Acer rubrum,Chestnut Hill Campus,5,Living,7.7,71.6,3,5.3
3532,42.33909551,-71.16843944,"redbud, eastern",Cercis canadensis,Chestnut Hill Campus,3,Living,3.5,19.1,1.3,2.3
3533,42.33904753,-71.16844778,"birch, gray",Betula populifolia,Chestnut Hill Campus,3,Living,3.9,20.6,1.4,2.4
3534,42.33901355,-71.16845335,"birch, gray",Betula populifolia,Chestnut Hill Campus,3,Living,3.9,20.6,1.4,2.4
3535,42.33899364,-71.16848581,"birch, gray",Betula populifolia,Chestnut Hill Campus,3,Living,3.9,20.6,1.4,2.4
3536,42.33899778,-71.16853431,"birch, gray",Betula populifolia,Chestnut Hill Campus,3,Living,3.9,20.6,1.4,2.4
3537,42.33893996,-71.16859662,"maple, red",Acer rubrum,Chestnut Hill Campus,6,Living,9.8,110.2,4,7
3538,42.33881351,-71.16844362,"maple, red",Acer rubrum,Chestnut Hill Campus,5,Living,7.7,71.6,3,5.3
3539,42.33890264,-71.16883405,"maple, Norway",Acer platanoides,Chestnut Hill Campus,5,Living,7.9,80.7,3.4,6
3540,42.3389427,-71.16885541,"maple, Norway",Acer platanoides,Chestnut Hill Campus,12,Living,23.6,576.5,12.8,22.4
3541,42.33892489,-71.1689202,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,13,Living,13.2,332.2,8,14.1
3542,42.33900694,-71.16893595,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,9,Living,7.9,137.3,3.9,6.9
3543,42.33904891,-71.16892764,"walnut, black",Juglans nigra,Chestnut Hill Campus,14,Living,30.1,793.3,19.2,33.6
3544,42.33902484,-71.16890081,"walnut, black",Juglans nigra,Chestnut Hill Campus,14,Living,30.1,793.3,19.2,33.6
3545,42.33902342,-71.16887861,"arborvitae, eastern",Thuja occidentalis,Chestnut Hill Campus,3,Living,1.7,13.4,0.5,0.8
3546,42.33903019,-71.16887442,"arborvitae, eastern",Thuja occidentalis,Chestnut Hill Campus,3,Living,1.7,13.4,0.5,0.8
3547,42.33904003,-71.16886939,"arborvitae, eastern",Thuja occidentalis,Chestnut Hill Campus,2,Living,1.1,6.6,0.3,0.6
3548,42.33905802,-71.16891414,"arborvitae, eastern",Thuja occidentalis,Chestnut Hill Campus,2,Living,1.1,6.6,0.3,0.6
3549,42.33906541,-71.16891078,"arborvitae, eastern",Thuja occidentalis,Chestnut Hill Campus,2,Living,1.1,6.6,0.3,0.6
3550,42.33907218,-71.16890908,"arborvitae, eastern",Thuja occidentalis,Chestnut Hill Campus,3,Living,1.7,13.4,0.5,0.8
3551,42.33908092,-71.16894889,"maple, Norway",Acer platanoides,Chestnut Hill Campus,16,Living,34,1102.3,17.6,30.8
3552,42.33929095,-71.16887218,"maple, Norway",Acer platanoides,Chestnut Hill Campus,11,Removed,21.2,474,11.3,19.8
3553,42.3393288,-71.16875323,"linden, silver",Tilia tomentosa,Chestnut Hill Campus,3,Living,2.4,13.3,1.1,1.9
3554,42.33941867,-71.16845006,"elm, hybrid",Ulmus x,Chestnut Hill Campus,3,Living,3,16,1.3,2.3
3555,42.33943618,-71.1681546,"spruce, Colorado",Picea pungens,Chestnut Hill Campus,22,Removed,35.6,1634.3,12.6,22.2
3556,42.33906551,-71.16800067,"maple, sugar",Acer saccharum,Chestnut Hill Campus,5,Living,9.3,89.7,3.8,6.7
3557,42.33889015,-71.16717086,"maple, red",Acer rubrum,Chestnut Hill Campus,8,Living,14.4,217.7,6.3,11
3558,42.33891286,-71.16709549,"maple, red",Acer rubrum,Chestnut Hill Campus,8,Living,14.4,217.7,6.3,11
3559,42.33893561,-71.16703355,"maple, red",Acer rubrum,Chestnut Hill Campus,8,Living,14.4,217.7,6.3,11
3560,42.3389952,-71.1669553,"maple, red",Acer rubrum,Chestnut Hill Campus,5,Living,7.7,71.6,3,5.3
3561,42.33904176,-71.16685158,"maple, red",Acer rubrum,Chestnut Hill Campus,7,Living,12,158.7,5.1,8.9
3562,42.33909389,-71.16660807,"maple, red",Acer rubrum,Chestnut Hill Campus,7,Living,12,158.7,5.1,8.9
3563,42.33911737,-71.16653996,"maple, red",Acer rubrum,Chestnut Hill Campus,6,Living,9.8,110.2,4,7
3564,42.33913402,-71.1664875,"maple, red",Acer rubrum,Chestnut Hill Campus,6,Living,9.8,110.2,4,7
3565,42.33928633,-71.16655532,"maple, red",Acer rubrum,Chestnut Hill Campus,6,Living,9.8,110.2,4,7
3566,42.33918533,-71.16649498,"maple, red",Acer rubrum,Chestnut Hill Campus,5,Living,7.7,71.6,3,5.3
3567,42.3393126,-71.16620484,"beech, European",Fagus sylvatica,Chestnut Hill Campus,14,Living,35,967.5,19,33.3
3568,42.3394427,-71.16633351,"beech, European",Fagus sylvatica,Chestnut Hill Campus,13,Living,31.8,817.2,17.1,30
3569,42.3395114,-71.16638272,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,17,Living,37.8,1189.8,8.4,14.7
3570,42.33967334,-71.16645265,"beech, European",Fagus sylvatica,Chestnut Hill Campus,13,Living,31.8,817.2,17.1,30
3571,42.33975726,-71.16641965,"spruce, white",Picea glauca,Chestnut Hill Campus,5,Living,5.8,65,1.8,3.2
3572,42.33976551,-71.16636723,"spruce, white",Picea glauca,Chestnut Hill Campus,5,Living,5.8,65,1.8,3.2
3573,42.33965492,-71.16625739,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,13,Living,25.8,621.8,6.3,11.1
3574,42.3397642,-71.16581311,"beech, American",Fagus grandifolia,Chestnut Hill Campus,39,Removed,128.7,9982.1,39.6,69.4
3575,42.33978921,-71.16574786,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,24,Removed,31.5,1431.7,13.6,23.8
3576,42.3397941,-71.16562184,"beech, American",Fagus grandifolia,Chestnut Hill Campus,41,Removed,137.2,11186.6,39.6,69.4
3577,42.33976356,-71.16559228,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,24,Removed,31.5,1431.7,13.6,23.8
3578,42.3398264,-71.16553532,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,21,Removed,26.1,1038.9,11.6,20.4
3579,42.33985405,-71.16529027,"maple, sugar",Acer saccharum,Chestnut Hill Campus,27,Removed,82.4,4366.8,19.7,34.6
3580,42.3399157,-71.16518378,"elm, American",Ulmus americana,Chestnut Hill Campus,21,Removed,43,1700.5,22.1,38.8
3581,42.33985795,-71.16518833,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,26,Removed,35.3,1735.8,15,26.3
3582,42.33979525,-71.16493385,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,23,Removed,29.7,1292.8,13.1,22.9
3583,42.33987144,-71.16490733,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,19,Removed,22.6,816.8,10.1,17.7
3584,42.33986066,-71.16481254,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,22,Removed,27.8,1161.8,12.4,21.7
3585,42.33991295,-71.16473582,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,24,Removed,31.5,1431.7,13.6,23.8
3586,42.33992532,-71.16465648,stump,stump,Chestnut Hill Campus,15,Removed,33.2,962.3,13,22.7
3587,42.33990428,-71.16464527,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,17,Removed,19.3,631.7,12.5,21.9
3588,42.33993673,-71.16460829,"mulberry, white",Morus alba,Chestnut Hill Campus,5,Removed,6.9,64.2,3.2,5.6
3589,42.33980076,-71.16480012,"oak, northern red",Quercus rubra,Chestnut Hill Campus,22,Removed,61.9,2528.6,16,28.1
3590,42.33971979,-71.16476374,"beech, European",Fagus sylvatica,Chestnut Hill Campus,8,Removed,17.2,270.4,13.4,23.6
3591,42.33962357,-71.164542,"elm, hybrid",Ulmus x,Chestnut Hill Campus,16,Removed,29.5,885.7,16.2,28.5
3592,42.33962361,-71.16455333,"oak, northern red",Quercus rubra,Chestnut Hill Campus,17,Removed,42.9,1351.6,13.1,23
3593,42.33955742,-71.16454519,"oak, northern red",Quercus rubra,Chestnut Hill Campus,5,Removed,7.6,69.1,2.5,4.3
3594,42.33954899,-71.16453532,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,5,Removed,4.5,48,2,3.5
3595,42.33953846,-71.16452547,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,6,Removed,5.8,72.6,2.7,4.8
3596,42.33952903,-71.16453401,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,5,Removed,4.5,48,2,3.5
3597,42.3395091,-71.1645412,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,6,Removed,5.8,72.6,2.7,4.8
5598,42.33950591,-71.16452706,"oak, northern red",Quercus rubra,Chestnut Hill Campus,5,Living,7.6,69.1,2.5,4.3
3599,42.33949409,-71.16451804,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,3,Removed,2.4,15.5,1,1.7
3600,42.3394777,-71.16451601,"oak, northern red",Quercus rubra,Chestnut Hill Campus,3,Removed,3.7,20,1.2,2.1
3601,42.33946701,-71.16452185,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,4,Removed,3.4,29.1,1.4,2.5
3602,42.33946051,-71.16449734,"oak, northern red",Quercus rubra,Chestnut Hill Campus,46,Living,176.9,15175.3,37.9,66.5
3603,42.33938125,-71.16449631,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,6,Removed,5.8,72.6,2.7,4.8
3604,42.33935763,-71.16447767,"mulberry, white",Morus alba,Chestnut Hill Campus,8,Removed,13.4,199.5,5.4,9.5
3605,42.33928579,-71.16445206,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,8,Removed,8.4,139.9,4.6,8.1
3606,42.3392649,-71.16445145,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,7,Removed,7,103,3.5,6.2
3607,42.33924881,-71.16444288,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,8,Removed,8.4,139.9,4.6,8.1
3608,42.3388456,-71.16464208,"oak, pin",Quercus palustris,Chestnut Hill Campus,42,Removed,133.2,13976.8,29.9,52.4
3609,42.33879245,-71.16478096,"beech, American",Fagus grandifolia,Chestnut Hill Campus,52,Removed,27.6,16534.7,39.6,69.4
3610,42.33881637,-71.16490499,"elm, hybrid",Ulmus x,Chestnut Hill Campus,61,Removed,27.6,16534.7,36.7,64.3
3611,42.33861463,-71.16477324,"oak, northern red",Quercus rubra,Chestnut Hill Campus,15,Removed,35.9,997.2,11.8,20.6
3612,42.33866615,-71.16481339,"oak, northern red",Quercus rubra,Chestnut Hill Campus,15,Removed,35.9,997.2,11.8,20.6
3613,42.33878654,-71.16496001,"oak, northern red",Quercus rubra,Chestnut Hill Campus,15,Removed,35.9,997.2,11.8,20.6
3614,42.33884049,-71.1650498,"oak, northern red",Quercus rubra,Chestnut Hill Campus,17,Removed,42.9,1351.6,13.1,23
3615,42.33892659,-71.16519083,"oak, northern red",Quercus rubra,Chestnut Hill Campus,21,Removed,57.9,2258.4,15,26.3
3616,42.33898679,-71.16526558,"oak, northern red",Quercus rubra,Chestnut Hill Campus,15,Removed,35.9,997.2,11.8,20.6
3617,42.33902561,-71.16535489,"oak, northern red",Quercus rubra,Chestnut Hill Campus,16,Removed,39.3,1166.5,12.5,21.9
3618,42.33923834,-71.16524776,"beech, European",Fagus sylvatica,Chestnut Hill Campus,42,Removed,141.5,11817.9,38.1,66.9
3619,42.33914087,-71.16561498,"oak, northern red",Quercus rubra,Chestnut Hill Campus,27,Removed,82.8,4158.8,20.7,36.3
3620,42.33918404,-71.16572447,"oak, northern red",Quercus rubra,Chestnut Hill Campus,20,Removed,54,2006,14.4,25.3
3621,42.33924217,-71.16582523,"oak, northern red",Quercus rubra,Chestnut Hill Campus,20,Removed,54,2006,14.4,25.3
3622,42.33937201,-71.16553868,"cherry, Japanese flowering",Prunus serrulata,Chestnut Hill Campus,16,Removed,42.1,1245,11.1,19.5
3623,42.33960433,-71.16582989,"beech, European",Fagus sylvatica,Chestnut Hill Campus,14,Removed,35,967.5,19,33.3
3624,42.33459664,-71.17289894,"spruce, white",Picea glauca,Chestnut Hill Campus,8,Living,10.2,178.3,3.6,6.3
3625,42.3345359,-71.17289823,stump,stump,Chestnut Hill Campus,9,Stump,16.1,285.9,7,12.3
3626,42.33447616,-71.17297045,"maple, Norway",Acer platanoides,Chestnut Hill Campus,9,Living,16.4,301.8,8.4,14.7
3627,42.33446142,-71.17299221,"maple, sugar",Acer saccharum,Chestnut Hill Campus,34,Living,111.2,7427.7,20.5,35.9
3628,42.33445613,-71.17305512,"maple, Norway",Acer platanoides,Chestnut Hill Campus,8,Living,14.2,231.6,7,12.2
3629,42.33441952,-71.17308047,"maple, sugar",Acer saccharum,Chestnut Hill Campus,28,Living,86.4,4748.6,20,35.1
3630,42.3345378,-71.17326027,"pine, eastern white",Pinus strobus,Chestnut Hill Campus,7,Living,5.5,75.2,2.4,4.3
3631,42.33455835,-71.17324542,"spruce, Colorado",Picea pungens,Chestnut Hill Campus,6,Living,7.2,95.2,2.2,3.8
3632,42.33472565,-71.17308328,"dogwood, flowering",Cornus florida,Chestnut Hill Campus,10,Living,18.4,344.9,5.9,10.3
3633,42.33467739,-71.17308526,stump,stump,Chestnut Hill Campus,15,Stump,33.2,962.3,13,22.7
3634,42.33462297,-71.17318616,"maple, Norway",Acer platanoides,Chestnut Hill Campus,14,Living,28.7,815.8,15.4,27
3635,42.33459035,-71.17325572,"maple, sugar",Acer saccharum,Chestnut Hill Campus,14,Living,35.2,961.5,14.2,24.8
3636,42.33454864,-71.17330017,"maple, Norway",Acer platanoides,Chestnut Hill Campus,16,Living,34,1102.3,17.6,30.8
3637,42.33455642,-71.17332182,"maple, sugar",Acer saccharum,Chestnut Hill Campus,12,Living,28.8,674,12.4,21.7
3638,42.33463842,-71.17341334,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,13,Living,25.8,621.8,6.3,11.1
3639,42.33464866,-71.17348563,"elm, American",Ulmus americana,Chestnut Hill Campus,18,Living,34.7,1174.9,18.9,33.2
3640,42.3347039,-71.17344805,"maple, Norway",Acer platanoides,Chestnut Hill Campus,21,Living,48,2036.5,20.6,36.1
3641,42.3347289,-71.17341409,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,4,Living,3.4,29.1,1.4,2.5
3642,42.33473788,-71.17340277,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,3,Dead,2.4,15.5,1,1.7
3643,42.33474493,-71.17339405,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,7,Living,7,103,3.5,6.2
3644,42.33469298,-71.17345764,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,5,Dead,4.5,48,2,3.5
3645,42.33475198,-71.17338448,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,5,Dead,4.5,48,2,3.5
3646,42.3347584,-71.1733775,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,3,Dead,2.4,15.5,1,1.7
3647,42.33476866,-71.17336531,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,7,Living,7,103,3.5,6.2
3648,42.33514244,-71.17426256,"dogwood, flowering",Cornus florida,Chestnut Hill Campus,5,Living,7.1,66.1,2.6,4.6
3649,42.33518195,-71.17415944,"maple, Japanese",Acer palmatum,Chestnut Hill Campus,18,Living,37.1,1320.6,16,28.1
3650,42.33522826,-71.17403239,"maple, Norway",Acer platanoides,Chestnut Hill Campus,24,Living,56.9,2752.7,24.7,43.3
3651,42.33515829,-71.17404391,"yew, spp.",Taxus spp.,Chestnut Hill Campus,11,Living,10.7,271.9,7.1,12.4
3652,42.33500263,-71.17414957,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,10,Living,11.2,233.4,7.1,12.5
3653,42.33499854,-71.17429771,"spruce, Colorado",Picea pungens,Chestnut Hill Campus,13,Living,18.6,524.4,8.9,15.6
3654,42.33554895,-71.16968458,"linden, littleleaf",Tilia cordata,Chestnut Hill Campus,18,Living,26.4,908,15.1,26.5
3655,42.33552704,-71.16979451,"linden, littleleaf",Tilia cordata,Chestnut Hill Campus,17,Living,24.4,793.5,14.3,25.1
3656,42.33620182,-71.16990829,"linden, littleleaf",Tilia cordata,Chestnut Hill Campus,20,Living,30.4,1164.1,16.7,29.2
3657,42.33618733,-71.17002218,"linden, littleleaf",Tilia cordata,Chestnut Hill Campus,20,Living,30.4,1164.1,16.7,29.2
3658,42.33617125,-71.17009814,"linden, littleleaf",Tilia cordata,Chestnut Hill Campus,17,Removed,24.4,793.5,14.3,25.1
3659,42.33615814,-71.17017408,"linden, littleleaf",Tilia cordata,Chestnut Hill Campus,17,Living,24.4,793.5,14.3,25.1
3660,42.33614963,-71.1703059,"linden, littleleaf",Tilia cordata,Chestnut Hill Campus,15,Living,20.6,590.7,12.4,21.7
3661,42.33611895,-71.17045581,"linden, littleleaf",Tilia cordata,Chestnut Hill Campus,18,Living,26.4,908,15.1,26.5
3662,42.3359753,-71.17013587,"larch, European",Larix decidua,Chestnut Hill Campus,24,Living,30.2,1478.1,22.8,40.1
3663,42.33576511,-71.17300174,"arborvitae, western",Thuja plicata,Chestnut Hill Campus,5,Living,0.7,11.4,0.9,1.5
3664,42.33580675,-71.17299653,"spruce, white",Picea glauca,Chestnut Hill Campus,4,Living,4.4,40.5,1.4,2.4
3665,42.33582058,-71.17297775,"yew, spp.",Taxus spp.,Chestnut Hill Campus,3,Living,1.9,14.7,0.8,1.3
3666,42.33584182,-71.17295892,"arborvitae, western",Thuja plicata,Chestnut Hill Campus,7,Living,1.3,24.8,1.4,2.4
3667,42.33589717,-71.17289251,"lilac, common",Syringa vulgaris,Chestnut Hill Campus,6,Living,8.8,97.6,1,1.8
3668,42.33584719,-71.17273183,"spruce, Norway",Picea abies,Chestnut Hill Campus,15,Living,23.2,771.6,17.1,30.1
3669,42.33581384,-71.17272452,"spruce, Norway",Picea abies,Chestnut Hill Campus,22,Living,37.4,1747.8,22.4,39.3
3670,42.33578235,-71.17271719,"spruce, Norway",Picea abies,Chestnut Hill Campus,16,Living,25.1,889.3,19.2,33.6
3671,42.33575827,-71.17271233,"spruce, Norway",Picea abies,Chestnut Hill Campus,16,Living,25.1,889.3,19.2,33.6
3672,42.3357453,-71.1727099,"spruce, Norway",Picea abies,Chestnut Hill Campus,15,Living,23.2,771.6,17.1,30.1
3673,42.33573233,-71.17270498,"arborvitae, eastern",Thuja occidentalis,Chestnut Hill Campus,12,Living,6.5,193.4,3.2,5.7
3674,42.33561967,-71.17280038,"maple, Norway",Acer platanoides,Chestnut Hill Campus,21,Living,48,2036.5,20.6,36.1
3675,42.33562529,-71.17282281,"maple, Norway",Acer platanoides,Chestnut Hill Campus,21,Living,48,2036.5,20.6,36.1
3676,42.33572769,-71.17302439,"yew, spp.",Taxus spp.,Chestnut Hill Campus,3,Living,1.9,14.7,0.8,1.3
3677,42.33590264,-71.17248494,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,4,Removed,3.4,29.1,1.4,2.5
3678,42.3359092,-71.17250677,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,5,Removed,4.5,48,2,3.5
3679,42.33591033,-71.17252572,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,6,Removed,5.8,72.6,2.7,4.8
3680,42.33590929,-71.17253885,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,5,Removed,4.5,48,2,3.5
3681,42.33591255,-71.17254612,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,3,Removed,2.4,15.5,1,1.7
3682,42.33591151,-71.1725607,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,4,Removed,3.4,29.1,1.4,2.5
3683,42.33591046,-71.17257091,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,4,Removed,3.4,29.1,1.4,2.5
3684,42.33590833,-71.17258259,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,6,Removed,5.8,72.6,2.7,4.8
3685,42.33590835,-71.17259133,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,4,Living,3.4,29.1,1.4,2.5
3686,42.3359019,-71.17260449,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,5,Removed,4.5,48,2,3.5
3687,42.33589114,-71.1726235,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,6,Removed,5.8,72.6,2.7,4.8
3688,42.33587182,-71.17267608,"arborvitae, eastern",Thuja occidentalis,Chestnut Hill Campus,18,Living,9.7,433.5,7.2,12.6
3689,42.33580477,-71.1726808,stump,stump,Chestnut Hill Campus,34,Stump,107.1,6879.4,22.6,39.7
3690,42.33569138,-71.17255601,"crabapple, flowering",Malus spp.,Chestnut Hill Campus,4,Living,5,36.5,1.8,3.1
3691,42.33564354,-71.17246878,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,10,Dead,11.2,233.4,7.1,12.5
3692,42.33565009,-71.17248916,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,7,Living,7,103,3.5,6.2
3693,42.33564798,-71.17250667,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,6,Living,5.8,72.6,2.7,4.8
3694,42.3356502,-71.17252707,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,6,Living,5.8,72.6,2.7,4.8
3695,42.33565241,-71.17254455,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,11,Living,12.7,290.3,8.5,14.9
3696,42.33565248,-71.17256787,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,7,Living,7,103,3.5,6.2
3697,42.33565253,-71.17258537,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,8,Living,8.4,139.9,4.6,8.1
3698,42.33565667,-71.1725981,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,9,Living,9.8,183.1,5.7,10
3699,42.33565581,-71.17260767,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,7,Living,7,103,3.5,6.2
3700,42.33564471,-71.17244754,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,11,Living,12.7,290.3,8.5,14.9
4101,42.3356576,-71.17261244,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,6,Living,5.8,72.6,2.7,4.8
4102,42.33565674,-71.17262201,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,6,Living,5.8,72.6,2.7,4.8
4103,42.33565587,-71.17262679,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,4,Dead,3.4,29.1,1.4,2.5
4104,42.33565855,-71.17263515,"hemlock, eastern",Tsuga candensis,Chestnut Hill Campus,4,Living,3.4,29.1,1.4,2.5
4105,42.33565507,-71.17265788,stump,stump,Chestnut Hill Campus,37,Stump,120.9,8441.1,22.9,40.2
4106,42.33518496,-71.17204495,"maple, Norway",Acer platanoides,Chestnut Hill Campus,7,Living,12,171.6,5.7,9.9
4107,42.33518975,-71.17203973,"maple, sycamore",Acer pseudoplatanus,Chestnut Hill Campus,11,Dead,21.8,493.8,10.9,19.1
4108,42.33520417,-71.17203447,"ash, green",Fraxinus pennsylvanica,Chestnut Hill Campus,12,Living,13.6,398,9.1,16
4109,42.3352109,-71.17203055,"maple, Norway",Acer platanoides,Chestnut Hill Campus,9,Living,16.4,301.8,8.4,14.7
